            X               Y   Area
      7.44140       -0.310500    R2
      11.1832         9.70120    R3
     -4.29120         3.96860    R2
      3.02420         10.0095    R3
      10.0927         6.01910    R3
     -9.49240         9.41270    R2
      2.32820        -10.9331    R3
     -3.21650        -5.27220    R2
     -7.86700         13.0625    R3
     -8.82060        -4.23600    R2
     -6.46180         1.13650    R2
     -7.64230        -9.06140    R2
      2.48130        -11.5680    R3
     -10.6960        -1.91680    R3
     -10.6876        -9.49200    R3
     -4.40380         5.46050    R2
     -12.2203         10.9046    R3
     -2.46870        -8.43690    R2
      13.1301        -10.9749    R3
     -6.08270         9.36330    R2
     -7.18250         8.65040    R2
     -12.3468         6.72400    R3
      3.88160         8.48000    R2
     -7.83140         1.64130    R2
     0.495100        -1.84080    R1
     -8.16250       -0.301800    R2
     -2.14760        -3.21500    R2
     -3.40630        -8.96200    R2
      6.52930        -4.03960    R2
      3.78740         13.7122    R3
      3.97020        -7.66710    R2
     -6.48430         10.5280    R3
    -0.550000        -4.49470    R2
     0.829500        -1.87140    R1
     -9.01030        -4.01620    R2
    -3.380000E-02     8.99570    R2
      2.74610        -5.20150    R2
      3.26480        -12.5046    R3
      10.4206         4.52080    R3
     -7.14970         2.82630    R2
    -0.822900         4.50100    R2
     -13.2822         1.32700    R3
      10.6809        -11.8482    R3
      2.94580        -1.03010    R2
     -3.92720         9.22710    R2
     -12.7628         2.64830    R3
      9.27710        -9.98260    R2
     -10.6514         12.9738    R3
     -9.38290        -2.85890    R2
     -8.22270         8.11060    R2
      5.49920        -10.8757    R3
     -9.64160        -12.3454    R3
     -10.0151         8.37330    R3
     -5.09340         7.21370    R2
     8.960000E-02    -5.64970    R2
      10.9631         2.79250    R3
     -1.60450        -5.02750    R2
      5.45470         5.24910    R2
     -6.04360        -12.4257    R3
     -11.0211         9.30620    R3
     0.858200         13.7342    R3
     -1.97570         6.19790    R2
      1.61390        -2.82270    R2
      1.95990        -12.0680    R3
     -8.49870        -10.7545    R3
      8.37450        -4.02330    R2
      7.21410         7.05620    R2
      13.3464        -8.41780    R3
     -9.70340        -6.04020    R2
     -1.09010        -10.5273    R3
      2.61580         8.71540    R2
      4.62130        -5.24050    R2
     -12.1452        -11.4545    R3
     -1.16100         3.03360    R2
     -10.2553        -6.82770    R3
      4.60140        -1.53870    R2
      4.71350       -0.461000    R2
    -0.969100        -8.10320    R2
     -8.86570         5.04580    R2
     -13.4539        -3.89720    R3
      12.9106        -6.64640    R3
      6.30970        -11.0004    R3
      6.71380         4.59100    R2
     -5.62480        -9.57170    R2
      10.8921         13.4657    R3
      9.64860        -1.96190    R2
     -9.39010        -6.26480    R2
      1.53570         8.29430    R2
     -5.42190        -12.6114    R3
     -6.92020         12.1844    R3
     -10.3088        -2.69660    R3
     -10.5108        0.167200    R3
     0.948800         7.35650    R2
     -10.4648         3.94150    R3
     -10.5035         6.19580    R3
      13.3483         13.1360    R3
     -2.90920        -13.5014    R3
     -6.46300        -10.9731    R3
     -1.84900         3.57240    R2
      10.7351         9.65190    R3
     -13.2973         13.4250    R3
    -0.862000        -4.75770    R2
      6.22140         4.12420    R2
      7.69240         13.8522    R3
     -7.89130         8.15600    R2
      1.03500        -10.6088    R3
     -4.01130        -2.15500    R2
      9.76120        -3.80900    R2
    -0.181700         9.21230    R2
     -7.63440        -11.5832    R3
      10.3436        -2.99380    R3
     -2.94940        -9.55690    R2
      5.79850         5.62430    R2
      5.65200         6.50090    R2
     -12.0337         8.34590    R3
      12.9609         3.81630    R3
     -11.3416        -1.30650    R3
      2.25770        -3.01940    R2
      10.2798        -7.08790    R3
      1.61940        -9.89210    R2
      8.72750        -4.68760    R2
      1.23760        -11.5421    R3
     -3.29320         2.39960    R2
     0.646400         1.44250    R1
      10.1343        -11.2284    R3
     -6.22940        -5.62990    R2
      4.80300         3.45700    R2
     -4.78720         5.05310    R2
      3.19960        -10.7093    R3
      9.05570        -8.21430    R2
      3.28260         6.28020    R2
      13.5023         6.03210    R3
      3.62780       -2.000000E-02R2
      12.8605         11.1427    R3
      1.85200        -5.49040    R2
     -4.83160         1.31110    R2
     -11.3659         11.3142    R3
     -4.14820         13.6323    R3
      3.85970        -3.33890    R2
      7.64720        -7.66800    R2
      1.92000         6.29790    R2
     -6.65920        -12.3749    R3
     -7.09900        -2.89690    R2
     -12.8850         10.8951    R3
      2.76760         10.6286    R3
     -9.28960        -3.98230    R2
      4.41300        0.992200    R2
      12.5444        -1.83270    R3
      12.9930         7.88830    R3
      5.84960        -12.0520    R3
      12.6195        -8.39570    R3
      1.42320         1.41170    R1
      5.88660        -12.1881    R3
     -2.10170        0.666200    R1
     -3.05970        -7.96760    R2
      8.57690        -6.71030    R2
      5.55720        -6.22970    R2
      10.4808         6.31940    R3
     -5.53280         6.66230    R2
     -9.88830        -13.1854    R3
     -10.5566        -1.92980    R3
      12.4408        -4.12810    R3
     -10.2275        -9.50060    R3
      3.73540        0.482500    R2
     -11.9019        -11.3251    R3
     -2.59210         13.2426    R3
      9.85680         1.17580    R2
     -1.30760        -13.0134    R3
      1.47790        -8.12770    R2
      4.41540         5.21990    R2
     -10.0625        -9.15520    R3
      10.7498        -10.6644    R3
      5.80890        -2.44780    R2
      5.73810        -10.8867    R3
     -9.73020         4.06630    R2
      13.9613        0.518500    R3
     -5.41550         9.49150    R2
     -12.7584         8.10480    R3
     -8.29180        -8.50690    R2
      4.82990         2.06380    R2
      7.44180        -10.5196    R3
      9.86830        -10.3632    R3
      10.1541        -11.0764    R3
      13.9334        -8.26640    R3
      6.75740        -9.90500    R2
      11.2720        -8.01570    R3
      9.34310         5.41890    R2
    -0.597000        -13.7048    R3
     -7.62890        -4.67850    R2
     -6.29420        -11.5934    R3
      12.2652         8.30450    R3
     -5.85800       -6.430000E-02R2
      12.2009         8.86150    R3
     -6.14370        -13.9287    R3
     -4.06240        -12.1584    R3
     -3.56040        -3.47240    R2
     -9.94820        -13.7304    R3
     -12.5958        -3.99410    R3
      8.52260        -3.82070    R2
    -0.610100         5.45160    R2
     -1.23630         1.14340    R1
     -12.0330        -11.8982    R3
      8.98410        -4.63700    R2
     -11.3764        -11.7988    R3
      2.54210        -9.86890    R2
      9.77870        -1.70640    R2
      10.8041        -6.88250    R3
      13.2314        -6.53710    R3
     -9.75250        -8.08190    R2
      7.33340       -0.554300    R2
     -7.78470        -8.16350    R2
     -10.3040        -4.54740    R3
     -12.9352        -7.69310    R3
      6.37570         2.53410    R2
      11.1563         11.6565    R3
      5.20650         8.17770    R2
     -1.76880        -8.61270    R2
     -3.13670        -11.0521    R3
      4.39400         11.0138    R3
      13.6918        -5.31310    R3
      6.42460        -13.7025    R3
     -1.14090         3.61040    R2
     0.181800        -11.9217    R3
     -7.86670        -8.00460    R2
      4.20940         12.8837    R3
     -2.87300        -4.55510    R2
      5.05720        -12.4880    R3
      2.81780         5.58210    R2
      4.07530        -3.78100    R2
      1.35170         9.06030    R2
     -2.75540        -1.51270    R2
      4.09650         10.0272    R3
     -8.56140         5.47780    R2
      11.0217         6.77690    R3
     -6.09230         9.45500    R2
     -11.8309         3.86580    R3
      3.62790        -5.67670    R2
      13.5809         4.12570    R3
      9.78180        -9.01590    R2
      6.58250        -1.42480    R2
     -6.88990         3.54120    R2
      13.9482        -1.08880    R3
     -12.8111         4.38450    R3
     -8.35670        -3.50450    R2
     -12.7690        0.528400    R3
     -6.27210         5.50500    R2
      12.3500         9.34830    R3
      12.8939         3.77420    R3
      3.95420        -6.18600    R2
     -4.88290         2.16340    R2
      10.0182         8.13780    R3
     -11.4157        -9.33490    R3
      4.50330        -5.88030    R2
      3.12590        -1.97130    R2
     -12.8566         13.6910    R3
     -1.25040         8.28230    R2
     -1.09690         12.6768    R3
      8.21230         9.10760    R2
     -4.21410        -1.67130    R2
      10.2364       -0.931800    R3
    -0.701000        -10.5005    R3
      4.57030       -0.559100    R2
      6.71750        -3.78130    R2
     -9.05560        -2.87550    R2
      6.77470        -5.94320    R2
      6.67310        -8.36040    R2
     0.932000         5.05710    R2
      11.4325         8.90150    R3
     -13.6086        0.323600    R3
     -13.7471        -10.0901    R3
      13.2564        -13.9132    R3
      10.4353        -12.0673    R3
     -4.65030         7.49380    R2
      3.09400        -8.67890    R2
      4.48060        -4.83280    R2
     -12.6330         8.13580    R3
      10.7897        -5.82640    R3
      6.60500         8.62690    R2
     0.184100       -0.374900    R1
      13.5673        -8.59480    R3
     -12.1836         12.5149    R3
     -5.87470         8.47100    R2
      5.46030         11.4812    R3
      12.3921        -7.57330    R3
      6.43370         4.89120    R2
     -2.90800         12.5978    R3
      7.91740         2.24560    R2
     0.539000        -1.39250    R1
     -7.53340         10.1208    R3
     -6.27170         9.19360    R2
      13.7170         9.25060    R3
     -11.0858         7.78830    R3
     -11.9439         11.5613    R3
     -8.86300        -3.03130    R2
     -4.69700        -4.28960    R2
     -3.47750         7.60470    R2
     -10.2947        -7.18940    R3
      1.41090         13.6403    R3
     -5.86820        0.278700    R2
      7.69360         13.2689    R3
     -12.9385         4.59100    R3
      2.16220        -3.79940    R2
     -3.31240        0.865600    R2
     -3.45600         12.8954    R3
     -10.8505        -11.8459    R3
      5.66200         13.8989    R3
     -12.6830        0.422200    R3
      3.70050        -2.45040    R2
      5.26280         10.7148    R3
     -4.11360        -10.9994    R3
      12.7989         9.04120    R3
     -3.39860        -12.4804    R3
     -10.1058        -12.9534    R3
      12.9028        -10.4619    R3
     -4.29140        -3.51110    R2
     -5.35450         7.59220    R2
     4.800000E-03    -11.8501    R3
     -11.6691        -12.3139    R3
     -13.6673        -5.48570    R3
      2.45020        -6.46700    R2
     -11.2006        -6.08250    R3
     -8.61960        -13.2268    R3
      12.4914         9.60580    R3
     -6.72040         13.2824    R3
     -3.40970        0.659600    R2
    -0.786800         9.78390    R2
     -8.48640         5.76480    R2
     -5.09080         13.2463    R3
      6.81430        0.803600    R2
     -7.88600         4.13950    R2
      5.36090        -8.47660    R2
     -3.34700         3.66990    R2
     -6.12620        -2.73800    R2
      1.40490         8.62800    R2
      6.93370        0.797800    R2
     0.928800         4.70240    R2
     -6.85550         2.22560    R2
      8.69250         6.15080    R2
     -8.56310        -11.3826    R3
     -9.09800         3.98900    R2
      1.19790        -3.37160    R2
     -12.9437        1.150000E-02R3
      7.06050         13.8454    R3
     -9.34220         3.60470    R2
      6.29930        -12.8055    R3
      8.06090        -6.42520    R2
      7.05340         12.3865    R3
     -4.64760        -10.3505    R3
      12.8062         4.21070    R3
     -1.20790        -13.6406    R3
     -3.84990        -6.76670    R2
     -4.01390        -3.57060    R2
     -2.84670         1.95440    R2
     -10.8142        -2.11640    R3
     -7.14190        -5.28960    R2
      11.3040        -13.1482    R3
     -7.63440        -4.08540    R2
      1.00710        -5.32910    R2
     -1.58430         1.10720    R1
     -7.15420         12.5771    R3
      5.83960         4.66220    R2
      8.33620         3.30040    R2
      12.3275        -11.9479    R3
      12.7342        -12.5205    R3
      11.3194        -12.2226    R3
     -8.61830        -7.15960    R2
      12.5277        -2.73450    R3
      3.19600        -7.95880    R2
     -9.99850         1.36230    R2
     -5.56350         8.67360    R2
      2.45280         6.86170    R2
     -7.64760         5.44350    R2
      12.0824        -12.4246    R3
     -6.18750         4.93200    R2
      10.0510        -12.1570    R3
     -4.04080         12.5685    R3
     -1.50860        0.686500    R1
      12.1706        -10.1964    R3
      8.38510         7.60470    R2
     0.749300        -2.33810    R1
      8.89230         1.57090    R2
     -4.76860         1.04350    R2
     0.709300        -8.49560    R2
      10.1856         2.09220    R3
      8.76640        -9.03820    R2
     -4.22730         7.67610    R2
      11.9863         1.33600    R3
     -8.08290         9.23650    R2
     -12.5516        0.553900    R3
     -13.9175        -9.24000    R3
     -5.56370         6.05470    R2
     -13.9678        -4.52610    R3
     -11.4955         7.96390    R3
      3.11090        -9.00030    R2
      5.38020        -7.95770    R2
     0.919300       -0.352800    R1
     -8.81750        -12.5809    R3
     -2.28800        -8.90950    R2
      9.86950         9.28630    R2
     -4.54630        -5.30230    R2
      2.05180        -3.05570    R2
      13.7138        0.463300    R3
     -11.6346         4.18670    R3
      13.4241        -1.91050    R3
      4.40700         9.40760    R2
     -2.87020         8.22980    R2
     -11.1392        -4.04190    R3
      4.58270        -12.1012    R3
     -13.5911         6.94880    R3
    -0.755300        -9.11840    R2
      8.23980         5.75710    R2
      7.25180         3.89930    R2
     -8.89890        -7.70020    R2
     -7.67270         5.95550    R2
      11.3910        -13.2738    R3
     -12.0541         12.2811    R3
      12.5968        -1.29350    R3
     -9.37070         9.30480    R2
     -11.0750        -3.29400    R3
     -3.07280        -8.58090    R2
      2.02290         10.1841    R3
     -1.74980        -5.80800    R2
     -6.88970        -12.3471    R3
     -3.58340        -5.83710    R2
      13.6322        -13.6739    R3
      9.38090         5.98340    R2
      6.66580        -13.1498    R3
     -1.20020        -9.65620    R2
     -6.70670        -12.5993    R3
     -1.75690        0.672600    R1
     0.805600        -2.70380    R2
     0.111500         7.22040    R2
     -1.83260        -8.09040    R2
     -11.7084        -3.56670    R3
      8.17850         2.62100    R2
     -1.69820        -6.84070    R2
     -4.18140        -4.82020    R2
      13.1654         13.3281    R3
     -13.9287         2.25330    R3
      3.10570        -13.9828    R3
     -6.33590        -8.76100    R2
    -0.773100        -6.32060    R2
      11.4540        -6.68620    R3
     0.592600         13.4844    R3
      11.5756         13.7313    R3
      7.49090        -7.65300    R2
      3.96190        -1.37500    R2
     -10.4656         10.0671    R3
      3.56380         9.07050    R2
      5.72220         13.2980    R3
     -7.64680        -1.28240    R2
     -8.81730        -2.70740    R2
      9.83050         11.4273    R3
     -3.59510        -9.14350    R2
     -12.9321        -8.50530    R3
     -10.0847        -5.42960    R3
     -3.63020        -10.5134    R3
      4.78730         4.77490    R2
     -1.65920         6.65870    R2
     -1.23370        -5.29340    R2
    -0.409400        0.975100    R1
     -3.39200         6.73680    R2
      12.2466         3.75460    R3
     -8.83790        -9.46500    R2
      9.21850         7.03130    R2
     -6.11810        -1.15680    R2
     -1.74580         7.90450    R2
      11.0709        0.959800    R3
     -11.5005        -10.3103    R3
     -5.64160         7.74240    R2
      10.6161         11.7506    R3
     -8.29090        -8.09260    R2
      6.71670         9.53660    R2
     -2.81780         11.5859    R3
      8.65010         12.4646    R3
      2.95470         4.83250    R2
      12.8547         13.3603    R3
      12.9784        -10.2815    R3
     -2.53280        -5.68910    R2
     -11.2326        -7.95190    R3
      9.64670         12.9177    R3
      11.1704        -5.93960    R3
     -2.23950        -7.37200    R2
      10.7994        -11.0703    R3
     -12.1688        -12.5488    R3
      2.19020         12.8632    R3
     -8.15810         13.8394    R3
      1.22750        -8.44220    R2
     -9.76400        -1.13640    R2
      6.53200         3.62510    R2
     -8.30470         2.39480    R2
     -10.8874         2.00370    R3
      11.8786         5.97400    R3
     -11.6516        -10.4813    R3
     -1.56600        -6.41270    R2
      5.71940        -12.9498    R3
     -8.29440         10.5440    R3
      2.18650       -5.860000E-02R1
      10.7838         7.19040    R3
     -10.1151         3.35640    R3
     -3.31910        -11.0604    R3
      5.00970         5.15830    R2
     -1.70920         1.23900    R1
     -12.2351        -5.80340    R3
     -11.3741         10.2067    R3
      3.85480         8.27930    R2
      2.21590         9.54400    R2
      10.8249         6.47490    R3
      5.35670        -11.3163    R3
     -5.57250        -7.72410    R2
      6.85870         10.9369    R3
     -13.3953         6.65980    R3
     -4.21430         8.42000    R2
      11.8831        -1.94240    R3
    -0.483900        -10.5625    R3
     -9.50130        -7.67350    R2
      3.52550        -13.8344    R3
     -1.32210         7.90200    R2
      2.98010         3.44680    R2
     -2.05530        -8.48940    R2
     -8.63830        -4.27590    R2
      7.94010         13.0735    R3
     -9.85360         6.07860    R2
     -9.62770         5.57090    R2
      9.60650        -2.00910    R2
      7.10970        -7.12570    R2
      11.1243        -10.8792    R3
     -11.9921         2.58760    R3
     -2.22620         7.67970    R2
      11.1456         8.59190    R3
     -2.03700        -1.39760    R1
    -0.286100         1.68580    R1
     -5.70450        -2.84620    R2
      8.84220        -5.75450    R2
      11.7929         7.55420    R3
     -7.95360        -8.03080    R2
      5.83150         4.27650    R2
      3.58110        -11.0333    R3
      1.30170        -11.2127    R3
     -3.31640        -13.9232    R3
     -10.6790        -11.3508    R3
      6.96540        -9.47420    R2
     -7.33450         10.3494    R3
      4.36330         5.28220    R2
     -1.30040        -7.73420    R2
      8.65540         3.68030    R2
     -1.74800         3.77130    R2
     -1.21120         8.47330    R2
     -8.61990        -1.18730    R2
      7.60460        -13.6202    R3
     -9.56390       -0.198700    R2
      8.82580        -8.19840    R2
     0.439200        0.607900    R1
      7.39600         5.13030    R2
      2.94630        -8.79660    R2
     -11.1662         5.37340    R3
     -5.44910         8.65150    R2
      9.42340       -0.449300    R2
     -1.38450        -12.6884    R3
     -3.20790        0.388600    R2
     -12.5125        -13.1945    R3
      10.1486        -9.51140    R3
     -7.57660        -13.0401    R3
    -0.903100        -12.9686    R3
      5.99420        -11.3302    R3
     -1.13210        -6.25380    R2
      1.53520         11.8766    R3
      1.78730        -6.61600    R2
     -10.5586         3.53080    R3
      9.23300        -8.34150    R2
      9.72950         10.9446    R3
      8.33460         13.1348    R3
      9.86160        -9.02350    R2
     -10.6728        -8.83600    R3
      9.07190       -0.273700    R2
      4.03140         7.15780    R2
      6.79790        -2.44700    R2
     -10.8488        -11.7027    R3
      11.1379        -11.8958    R3
      9.42660         5.41600    R2
      5.93040        -9.88940    R2
     -9.38070         6.98630    R2
      4.87290        -1.13650    R2
     -8.39310         8.30780    R2
     -5.66810         11.7852    R3
     -8.21940         13.4485    R3
     -13.9918        -8.56360    R3
     -5.48960       -0.637700    R2
     -4.52560        -11.4524    R3
      4.99700         13.1649    R3
    -0.195700        -4.58420    R2
     -5.86800        -3.52860    R2
     -5.14200         5.91640    R2
     -9.89300         6.66150    R2
     -7.50960         11.9245    R3
     -1.75880        -5.31840    R2
     -4.03000        -2.82480    R2
      3.61310         6.08020    R2
     -10.6187        -2.17920    R3
      5.76010        -11.2480    R3
      3.01370        -6.01580    R2
      7.28100         1.75600    R2
      12.8586         3.94000    R3
     -2.13360        -2.60650    R2
      4.69300         9.94630    R2
     -3.38440        -2.54880    R2
     -9.58310         5.58200    R2
     -6.90270         12.6175    R3
     -10.9978         10.2634    R3
     -1.69980         6.45280    R2
      11.3869        -8.37130    R3
     -9.41480         7.22930    R2
     -4.09360         12.8694    R3
      4.40660         4.84570    R2
    -0.816100        -12.4160    R3
      8.32420        -12.7223    R3
      8.65390         12.9952    R3
     -1.78910        -10.7861    R3
     -6.43540         3.81770    R2
      10.0762         9.25480    R3
     -3.80790         5.57150    R2
     -6.32930       -0.398600    R2
     0.831300        -4.82490    R2
      7.90280        -9.26490    R2
      1.04480         12.9551    R3
      6.88710        -1.98730    R2
     -7.08480        -7.00760    R2
     -11.4372        -6.17820    R3
     -13.5768        -12.1834    R3
     -9.54960        -6.57740    R2
      13.5434        -1.36330    R3
     -3.69340         12.1537    R3
      2.30720         4.42070    R2
     0.389300         13.4849    R3
      8.74020        -2.47850    R2
     -9.69910         10.5210    R3
     -8.00040        -8.15630    R2
     -6.95420        -4.04870    R2
     -5.71500         10.7748    R3
     -12.6560        -13.0605    R3
     -2.48300       -0.742500    R2
      12.5631         2.31660    R3
      6.42550       -0.243500    R2
      5.05800         6.25230    R2
     -2.30210         10.1463    R3
     -1.72820        -7.80190    R2
     -12.3162         6.52180    R3
     -5.36010         8.35160    R2
      7.13630         2.17570    R2
     -7.28740        -5.71860    R2
      13.0005         1.53860    R3
     -12.4402         8.84270    R3
      2.92780         11.2829    R3
     -11.8834         3.94220    R3
      5.61720        -10.3036    R3
     -8.80480        0.491600    R2
     -5.80370        -9.00060    R2
      4.31110        0.377600    R2
      6.62840         9.56490    R2
     -11.1270         12.0084    R3
      7.86330        -2.40070    R2
     -13.9452        -12.6678    R3
    -0.729800        -12.5520    R3
     -2.25110       -0.388200    R1
      9.86100        -5.97430    R2
     -12.7517        -7.10700    R3
      1.91690         9.41080    R2
     -6.51010        -8.40100    R2
     -13.2415         4.76250    R3
      2.13880         4.90780    R2
     -1.11490        -9.69480    R2
      5.85840        -1.62550    R2
      10.1072        -3.34840    R3
      1.15920         13.1816    R3
     -11.7229        -8.74910    R3
     -2.60970         3.77040    R2
     -3.88140         11.3673    R3
      4.01110        -13.9517    R3
     -8.34960         5.25420    R2
     -11.6473        -7.72850    R3
     -7.82340        5.310000E-02R2
     -3.57030        0.478600    R2
     -10.0370         5.50690    R3
     0.632200         10.5931    R3
      9.43270        0.126500    R2
      3.22700        -4.82940    R2
      5.72920        0.120600    R2
     -7.22650        -8.73110    R2
      9.75570        -4.24030    R2
      5.92390        -8.12370    R2
     -13.8261        -7.06290    R3
     -10.6769        -6.83640    R3
     -3.39600        -7.16770    R2
      11.1319        -2.68000    R3
      8.98640        -8.56750    R2
      4.72530         4.48540    R2
     -9.36720         4.87860    R2
      11.7014         5.16120    R3
     -13.4308        -3.87570    R3
      5.09550         7.10450    R2
      5.02350         2.36260    R2
     -11.7920        -7.09010    R3
      13.1073        -6.06740    R3
     -8.34680         3.09910    R2
     -13.0229        -3.31950    R3
     -10.1506        -6.39330    R3
     -8.98390         10.6559    R3
     0.315300         6.90630    R2
      1.22270         9.27470    R2
      7.98750         7.28400    R2
     -8.84900        -10.2077    R3
      10.0371        -12.3690    R3
     -8.15410         13.0380    R3
     -6.86810        -2.16000    R2
     -9.77980         2.57330    R2
      12.3936         7.75810    R3
    -4.490000E-02     6.86370    R2
     -7.69410        0.775500    R2
      12.6016         11.3921    R3
      1.83230         5.04950    R2
      12.4787         8.13670    R3
      13.6828         13.8300    R3
      1.02720         4.43190    R2
     -2.68570         11.9391    R3
      11.7156        -11.8345    R3
     -6.49290         6.60710    R2
      1.13220        -6.59140    R2
      8.48860         3.30560    R2
      8.14120         13.3449    R3
      2.82190        -12.2535    R3
     -4.59020         11.8103    R3
      6.44740        -11.4092    R3
     -11.4815        -1.66420    R3
      10.8659        -10.2576    R3
     -1.10750        -2.36830    R2
     -6.75380        -7.12700    R2
      13.9819        -4.65020    R3
      6.64300         7.83520    R2
     -7.55710        -3.08120    R2
      3.72840         11.5071    R3
      4.78770         1.54850    R2
     -2.51800         4.74980    R2
     -8.01950         2.60360    R2
     -2.03410        -13.4172    R3
     -12.2013         3.08650    R3
      5.52810        -11.2757    R3
      7.18500        -12.7002    R3
      2.27880       -0.919900    R1
     -7.86790         5.84350    R2
      4.69840        -11.9800    R3
     -5.09340        -12.4306    R3
     -3.16550         8.80850    R2
     -4.65130        -6.43320    R2
     -12.5554         2.39780    R3
      11.9178         8.48170    R3
      2.58040         3.38210    R2
      5.85430         3.04310    R2
     6.930000E-02    0.612800    R1
     -13.8450         2.73150    R3
     -8.89610        -6.19260    R2
     0.747800         5.92740    R2
      11.4045       -0.140500    R3
      2.58350        0.239400    R2
     -6.55280         4.55900    R2
      2.71260         8.62850    R2
     -12.0583         3.67380    R3
     1.290000E-02   -0.247900    R1
      2.26080        -3.67240    R2
     -8.91740         7.84600    R2
     -3.46720        -7.38000    R2
      3.05170         1.74090    R2
      13.1806        -11.8560    R3
      7.00720         7.16930    R2
     -4.06180        -5.69940    R2
      5.06780         11.0287    R3
     -11.6982         13.5054    R3
     -2.76080        -1.04020    R2
     -7.52900        -2.85220    R2
      13.0265         1.92820    R3
     -3.55200        -2.72900    R2
      9.79290         11.7617    R3
      10.2881         5.58930    R3
     -12.8980         5.10630    R3
    -0.723300        -8.20350    R2
     -13.9369        -12.0747    R3
     -6.37430         12.8757    R3
      13.3712        -4.03740    R3
     -4.44140        -5.68980    R2
     -2.90230        0.861700    R2
      8.93460         10.9517    R3
     0.604300        0.232800    R1
      1.79610         4.22680    R2
      4.66640       -0.392500    R2
     -2.39460        -11.0811    R3
     -9.50850        -9.64400    R2
     -10.7342        -7.13180    R3
      8.97980         2.75970    R2
     -9.25840         2.58580    R2
      1.75810       -0.418500    R1
     -12.0573       -0.463000    R3
     -10.3179        -4.65990    R3
     -1.25030         5.18210    R2
      8.55490        -4.38610    R2
     -8.39600         1.04650    R2
     -1.16000        -2.75460    R2
      13.9296        -5.89910    R3
    -0.507000        -7.04860    R2
     -4.17930        -13.4145    R3
     -7.04960        -10.0880    R3
      4.61910        -9.48350    R2
      5.61980         5.34120    R2
      7.15420         2.64700    R2
     -10.5549        -6.14220    R3
     -4.97100         1.97140    R2
      8.50720        -2.66380    R2
      4.07190        -12.7931    R3
     -10.1919        -9.59640    R3
     -2.43790         5.98750    R2
     -6.27360        -2.17870    R2
     -12.1193         6.77310    R3
     -4.30940         10.9566    R3
      9.97480         9.13920    R2
    -0.187200         2.87190    R2
     0.321100         6.69260    R2
      1.34800         12.6619    R3
     -3.40310        -13.3244    R3
     -13.6650         8.62510    R3
     -13.0205         2.86530    R3
      11.5754         10.8048    R3
      5.60890        -4.45140    R2
     -4.01350        -13.3983    R3
     -12.3324         11.6206    R3
     -2.04620        -3.52970    R2
     -8.28210        0.862700    R2
      13.3128       -0.972400    R3
     -2.79230        -5.42560    R2
     -12.1370        -13.3756    R3
      4.24010        -10.0007    R3
      2.04330        -9.76160    R2
      12.3409         5.51960    R3
      2.06420        -7.84250    R2
      12.2825        -13.2888    R3
     -2.38210        -6.89920    R2
      4.25650         1.55600    R2
      1.02760         10.5148    R3
     -10.2646         13.4307    R3
      11.7820         10.4960    R3
     -3.54670         4.86320    R2
     0.600900        -2.56950    R2
     -6.72030         1.35060    R2
      13.8971         13.3635    R3
     -12.0110         5.70890    R3
      6.80960         8.90110    R2
      13.1863         7.75320    R3
      2.60470         8.00000    R2
      1.90170         13.0961    R3
     -8.84310        -8.66820    R2
      4.42450       -0.115800    R2
     -8.93550         4.73450    R2
      8.24800         1.83580    R2
      10.9653         5.21380    R3
      8.66100        -12.6148    R3
     -9.65340        -7.01950    R2
     -11.2696         6.73870    R3
      12.1384         2.54960    R3
      5.07370       -0.586100    R2
     -8.23380         10.5473    R3
      13.2633         3.83320    R3
     -10.8078         3.07890    R3
     -13.5624         10.9047    R3
     -10.2882         10.6080    R3
     0.737900         9.01230    R2
      13.1593         6.94730    R3
     -3.85190        -7.29150    R2
    -0.530700         8.09140    R2
     -12.9672        -5.86860    R3
     -13.1805        -10.9537    R3
     -5.43710         7.79240    R2
     -11.0937         2.46570    R3
     -10.2164         5.83120    R3
      12.2427        -8.90080    R3
     -9.01300        -5.60740    R2
     -1.26980         12.2347    R3
     -3.76160        -5.34270    R2
      9.66420         12.5356    R3
      2.70240        -12.9875    R3
      12.3936         6.75620    R3
     0.118500         10.3686    R3
      3.58470         9.76920    R2
      12.4169        0.666000    R3
     0.559000         12.7264    R3
      3.10730        -9.01020    R2
      2.24060         10.7923    R3
    -0.164000         4.81020    R2
     -9.44740         13.9986    R3
      13.1972        0.758000    R3
     -3.49480         13.6392    R3
     -12.6392        -7.79270    R3
     -8.22670        -5.32630    R2
     -3.88800         11.7499    R3
      6.84620         7.33770    R2
     -1.24510         13.1000    R3
      8.21580         3.84540    R2
     -4.21370         10.8845    R3
      2.98290        -9.52870    R2
      9.82050        -1.07440    R2
      3.75210         13.3592    R3
      10.5513         5.36320    R3
     -2.57370        -12.9056    R3
      2.08100         9.84770    R2
      4.60910       -0.513300    R2
      5.11160         1.07030    R2
      9.73760       -0.181100    R2
      4.85680        -2.75270    R2
      8.88570       -5.570000E-02R2
      6.11200         12.7675    R3
      6.40650        -8.90570    R2
     -11.3767        -11.6509    R3
      2.29990        -13.4087    R3
      9.61010         11.1207    R3
     -9.03640        -10.3629    R3
      1.29620         9.00010    R2
     -12.4371        -9.40360    R3
      4.32000         10.8741    R3
      5.19310        -8.61810    R2
     -5.29970         13.1675    R3
     -1.60580         7.83920    R2
      11.4424         10.3539    R3
      2.57830        -3.69560    R2
